Basin Id|Segment ID|On Segment|RFA/Tag ID|Station ID|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Comment|Submitting Entity|Collecting Entity|Monitoring Type|Parameter Code|Greater Than/Less Than|Value|MDL|LOQ|Data Qualifier|Verify Flag|Validation Flag|Rating Flag|Nelac Status|Exempt Status
12|1221D|Y|BR33409|11818|09/16/2008|11:10|0.3|||||||BR|BR|RT|00671||0.24|||||||USABLE|
12|1221D|Y|BR33409|11818|09/16/2008|11:10|0.3|||||||BR|BR|RT|31699||980|||||||USABLE|
12|1221D|Y|BR33409|11818|09/16/2008|11:10|0.3|||||||BR|BR|RT|72053|>|7||||Y|||USABLE|
12|1221D|Y|BR32733|17542|06/04/2008|11:30|0.3|||||||BR|BR|RT|72053|>|7||||Y|||USABLE|
12|1221D|Y|BR32266|17542|03/13/2008|12:10|0.3|||||||BR|BR|RT|00530||6|||||||USABLE|
12|1221D|Y|BR32266|17542|03/13/2008|12:10|0.3|||||||BR|BR|RT|01351||3|||||||USABLE|
12|1221D|Y|BR31094|17542|09/19/2007|13:15|0.3|||||||BR|BR|RT|00094||1690|||||||USABLE|
12|1221D|Y|BR31094|17542|09/19/2007|13:15|0.3|||||||BR|BR|RT|00400||7.4|||||||USABLE|
12|1221D|Y|BR35705|11818|06/11/2009|11:15|0.3|||||||BR|BR|RT|00671||0.3|||||||USABLE|
12|1221D|Y|BR35705|11818|06/11/2009|11:15|0.3|||||||BR|BR|RT|31699|>|2400||||Y|||USABLE|
12|1221D|Y|BR32272|11818|03/25/2008|11:25|0.3|||||||BR|BR|RT|00620||0.83|||||||USABLE|
12|1221D|Y|BR33976|17542|12/09/2008|11:10|0.3|||||||BR|BR|RT|00530||5|||||||USABLE|
12|1221D|Y|1663882|17542|10/10/2018|11:40|0.3||||||Winds north at 10 Cool Sunny Water is turbid green|WC|FO|RT|00630||3.99|0.04||||||USABLE|
12|1221D|Y|1681716|11818|12/18/2018|10:45|0.3||||||Winds calm cool partly cloudy Water is brown|WC|FO|RT|00665||1|0.05||||||USABLE|
12|1221D|Y|1681717|17542|12/18/2018|12:00|0.3||||||Winds calm cool partly cloudy Water is turbid brown|WC|FO|RT|00625||1.42|0.1||||||USABLE|
12|1221D|Y|1719237|11818|03/26/2019|10:55|0.3||||||Winds S at 3 Cool Sunny Water is clear green Lots of algae|WC|FO|RT|31699||630|0||||||USABLE|
12|1221D|Y|1642338|17542|08/08/2018|11:20|0.3||||||Winds S at 8 Hot Sunny Water is clear Heavy algal mats on bottom lots of duckweed on surface|WC|FO|RT|00610||0.06|0.01||||||USABLE|
12|1221D|Y|1766782|17542|07/01/2020|11:20|0.3||||||Winds S at 15 Hot Partly cloudy Water is green Lots of algae. No bacteria data due to lab closure for Independence Day holiday|WC|FO|RT|00610||0.0526|0.008||||||USABLE|
12|1221D|Y|1760711|11818|04/21/2020|11:00|0.3||||||Winds S at 5 warm cloudy Water is green|WC|FO|RT|00610||0.059|0.008||||||USABLE|
12|1221D|Y|1760714|17542|04/21/2020|12:00|0.3||||||Winds S at 5 Warm Partly cloudy Water is green|WC|FO|RT|00625||2.04|0.08||||||USABLE|
12|1221D|Y|1823594|11818|06/22/2021|10:33|0.3||||||Winds N at 1 Warm Overcast Water is brown|WC|FO|RT|31699||500|0||||||USABLE|
12|1221D|Y|1770397|17542|01/06/2021|13:00|0.3||||||Winds N at 15 cool sunny Water is green|WC|FO|RT|00680||10|0.082||||||USABLE|
12|1221D|Y|1831398|11818|10/19/2021|11:11|0.3||||||Winds S at 15 Cool Sunny Water is green|WC|FO|RT|00530||24|2||||||USABLE|
12|1221D|Y|1831398|11818|10/19/2021|11:11|0.3||||||Winds S at 15 Cool Sunny Water is green|WC|FO|RT|00680||7|1||||||USABLE|
12|1221D|Y|1833315|17542|12/14/2021|10:45|0.3||||||Winds S at 10 Cool Cloudy Water is green|WC|FO|RT|00625||0.46|0.04||||||USABLE|
12|1221D|Y|1834609|11818|03/28/2022|10:45|0.3||||||Winds S at 10 warm Sunny Water is green|WC|FO|RT|00680||8|1||||||USABLE|
12|1221D|Y|1834609|11818|03/28/2022|10:45|0.3||||||Winds S at 10 warm Sunny Water is green|WC|FO|RT|00610|<|0.05|0.02||||||USABLE|
12|1221D|Y|1893294|17542|01/04/2023|12:00|0.3||||||Winds N at 10 Cool Cloudy Water is green|WC|FO|RT|31699||120|||||||USABLE|
12|1221D|Y|1893294|17542|01/04/2023|12:00|0.3||||||Winds N at 10 Cool Cloudy Water is green|WC|FO|RT|00625|<|0.2|0.04||||||USABLE|
12|1221D|Y|1861284|17542|10/12/2022|10:20|0.3||||||Winds S at 15 Warm Sunny Water is green Lots of algae|WC|FO|RT|00530|<|5|2||||||USABLE|
12|1221D|Y|1861284|17542|10/12/2022|10:20|0.3||||||Winds S at 15 Warm Sunny Water is green Lots of algae|WC|FO|RT|00610|<|0.05|0.02||||||USABLE|
12|1221D|Y|1861284|17542|10/12/2022|10:20|0.3||||||Winds S at 15 Warm Sunny Water is green Lots of algae|WC|FO|RT|00630||12.5|0.032||||||USABLE|
12|1221D|Y|BR17693|17542|04/08/2003|13:10|0.3|||||||BR|BR|IS|31616||145|||||||USABLE|
12|1221D|Y|BR22849|17542|01/04/2005|11:35|0.3|||||||BR|BR|IS|00300||6.8|||||||USABLE|
12|1221D|Y|BR21463|17542|07/06/2004|09:55|0.3|||||||BR|BR|IS|31699||210|||||||USABLE|
12|1221D|Y|BR14937|17542|07/10/2002|13:45|0.3|||||||BR|BR|RT|00094||1048|||||||USABLE|
12|1221D|Y|BR14937|17542|07/10/2002|13:45|0.3|||||||BR|BR|RT|01351||3|||||||USABLE|
12|1221D|Y|BR22240|17542|10/04/2004|09:45|0.3|||||||BR|BR|IS|00400||7.64|||||||USABLE|
12|1221D|Y|Z115401|11818|10/03/1988|15:50|0.3|||||||WC|CO|SS|00010||22.1|||||||USABLE|
12|1221D|Y|BR15701|11818|10/08/2002|10:45|0.3|||||||BR|BR|RT|01351||2|||||||USABLE|
12|1221D|Y|BR18852|17542|08/06/2003|11:10|0.3|||||||BR|BR|IS|00061|<|0.05|||||||USABLE|
12|1221D|Y|Z115395|11818|04/11/1988|20:22|0.3|||||||WC|CO|SS|00094||2580|||||||USABLE|
12|1221D|Y|BR22132|11818|09/13/2004|09:20|0.3|||||||BR|BR|IS|00625||1.1|||||||USABLE|
12|1221D|Y|BR22132|11818|09/13/2004|09:20|0.3|||||||BR|BR|IS|00665||0.09|||||||USABLE|
12|1221D|Y|Z115403|11818|10/04/1988|08:10|0.3|||||||WC|CO|SS|00094||867|||||||USABLE|
12|1221D|Y|BR14287|11818|06/05/2002|11:46|0.3|||||||BR|BR|RT|00094||347.4|||||||USABLE|
12|1221D|Y|BR14287|11818|06/05/2002|11:46|0.3|||||||BR|BR|RT|31699|>|2419.2|||||||USABLE|
12|1221D|Y|BR25770|11818|12/06/2005|10:10|0.3|||||||BR|BR|RT|00010||5.75|||||||USABLE|
12|1221D|Y|BR25770|11818|12/06/2005|10:10|0.3|||||||BR|BR|RT|00400||8.01|||||||USABLE|
12|1221D|Y|BR15648|11818|09/18/2002|12:25|0.3|||||||BR|BR|RT|00094||751.1|||||||USABLE|
12|1221D|Y|BR16693|11818|12/10/2002|10:25|0.3|||||||BR|BR|RT|82903||0.5|||||||USABLE|
12|1221D|Y|BR18199|11818|06/03/2003|11:25|0.3|||||||BR|BR|IS|00300||3.45|||||||USABLE|
12|1221D|Y|BR18199|11818|06/03/2003|11:25|0.3|||||||BR|BR|IS|00620||0.06|||||||USABLE|
12|1221D|Y|BR24996|17542|09/06/2005|10:35|0.3|||||||BR|BR|RT|00300||5.8|||||||USABLE|
12|1221D|Y|BR24996|17542|09/06/2005|10:35|0.3|||||||BR|BR|RT|31699||138|||||||USABLE|
12|1221D|Y|BR18444|11818|07/02/2003|10:45|0.3|||||||BR|BR|IS|31616||400|||||||USABLE|
12|1221D|Y|BR18444|11818|07/02/2003|10:45|0.3|||||||BR|BR|IS|31699||687|||||||USABLE|
12|1221D|Y|BR18444|11818|07/02/2003|10:45|0.3|||||||BR|BR|IS|82903||0.5|||||||USABLE|
12|1221D|Y|BR18444|11818|07/02/2003|10:45|0.3|||||||BR|BR|IS|00010||25.32|||||||USABLE|
12|1221D|Y|BR23388|11818|03/01/2005|09:20|0.3|||||||BR|BR|IS|00010||11.23|||||||USABLE|
12|1221D|Y|BR23388|11818|03/01/2005|09:20|0.3|||||||BR|BR|IS|00665|<|0.06|||||||USABLE|
12|1221D|Y|BR17124|11818|02/03/2003|10:45|0.3|||||||BR|BR|RT|00094||1584|||||||USABLE|
12|1221D|Y|BR17124|11818|02/03/2003|10:45|0.3|||||||BR|BR|RT|00300||7.91|||||||USABLE|
12|1221D|Y|14525766|11818|07/06/2016|11:00|0.3|||||||WC|FO|RT|01351||3|||||||USABLE|
12|1221D|Y|14488554|11818|01/06/2016|10:08|0.3|||||||WC|FO|RT|82903||0.55|||||||USABLE|
12|1221D|Y|14488554|11818|01/06/2016|10:08|0.3|||||||WC|FO|RT|01351||3|||||||USABLE|
12|1221D|Y|14472685|11818|10/12/2015|11:53|0||||||DRY|WC|FO|RT|00061||0||||Y|||USABLE|
12|1221D|Y|14507657|11818|05/04/2016|10:30|0.3|||||||WC|FO|RT|00400||8.2|||||||USABLE|
12|1221D|Y|14507657|11818|05/04/2016|10:30|0.3|||||||WC|FO|RT|00300||9.3|||||||USABLE|
12|1221D|Y|14207201|11818|12/11/2013|10:17|0|||||||WC|FO|RT|89835||5|||||||USABLE|
12|1221D|Y|14420856|11818|02/03/2015|10:39|0.3||||||Dissolved oxygen not reported. Probe was damaged and did not pass post-calibration.|WC|FO|RT|00010||7.1|||||||USABLE|
12|1221D|Y|14567881|11818|02/22/2017|10:33|0.3|||||||WC|FO|RT|72053||3|||||||USABLE|
12|1221D|Y|14567881|11818|02/22/2017|10:33|0.3|||||||WC|FO|RT|00400||8.6|||||||USABLE|
12|1221D|Y|14567881|11818|02/22/2017|10:33|0.3|||||||WC|FO|RT|00061||2.3|||||||USABLE|
12|1221D|Y|14660142|11818|08/08/2018|10:52|0||||||Wind S at 5 Hot Sunny DRY|WC|FO|RT|89835||5|||||||USABLE|
12|1221D|Y|14660142|11818|08/08/2018|10:52|0||||||Wind S at 5 Hot Sunny DRY|WC|FO|RT|01351||6|||||||USABLE|
12|1221D|Y|14785145|11818|01/06/2020|13:40|0||||||DRY|WC|FO|RT|00061||0||||Y|||USABLE|
12|1221D|Y|14737253|11818|03/26/2019|10:55|0.3||||||Winds S at 3 Cool Sunny Water is clear green Lots of algae|WC|FO|RT|89835||5|||||||USABLE|
12|1221D|Y|14737253|11818|03/26/2019|10:55|0.3||||||Winds S at 3 Cool Sunny Water is clear green Lots of algae|WC|FO|RT|01351||3|||||||USABLE|
12|1221D|Y|14683984|11818|10/10/2018|10:45|0||||||Winds N at 10 Cool Sunny DRY|WC|FO|RT|01351||6|||||||USABLE|
12|1221D|Y|14809403|11818|01/06/2021|11:30|0.1||||||Winds N at 15 cold sunny Water is tannic brown|WC|FO|RT|82903||0.3|||||||USABLE|
12|1221D|Y|14809403|11818|01/06/2021|11:30|0.1||||||Winds N at 15 cold sunny Water is tannic brown|WC|FO|RT|01351||3|||||||USABLE|
12|1221D|Y|14809403|11818|01/06/2021|11:30|0.1||||||Winds N at 15 cold sunny Water is tannic brown|WC|FO|RT|00061||1.2|||||||USABLE|
12|1221D|Y|14796534|11818|04/21/2020|11:00|0.3||||||Winds S at 5 warm cloudy Water is green|WC|FO|RT|00400||8.2|||||||USABLE|
12|1221D|Y|14796534|11818|04/21/2020|11:00|0.3||||||Winds S at 5 warm cloudy Water is green|WC|FO|RT|00094||1700|||||||USABLE|
